teamId,teamPosition,championName,win,kills,deaths,assists,visionScore,matchId
200,MIDDLE,Galio,False,3,6,5,15,SG2_78767779
200,BOTTOM,Smolder,False,1,5,4,9,SG2_78767779
200,UTILITY,Nami,False,1,8,6,32,SG2_78767779
100,TOP,Camille,True,8,7,9,22,SG2_77824548
100,JUNGLE,Lillia,True,12,4,11,30,SG2_77824548
100,MIDDLE,Katarina,True,12,5,4,18,SG2_77824548
100,BOTTOM,Senna,True,7,5,20,42,SG2_77824548
100,UTILITY,Nautilus,True,5,3,18,94,SG2_77824548
200,TOP,Renekton,False,5,7,6,23,SG2_77824548
200,JUNGLE,Khazix,False,6,9,6,23,SG2_77824548
200,MIDDLE,Mel,False,4,7,8,24,SG2_77824548
200,BOTTOM,Kaisa,False,8,12,9,21,SG2_77824548
200,UTILITY,Neeko,False,1,9,14,84,SG2_77824548
100,TOP,Gwen,True,9,2,6,9,SG2_79050760
100,JUNGLE,Viego,True,10,2,8,11,SG2_79050760
100,MIDDLE,Kled,True,5,4,7,16,SG2_79050760
100,BOTTOM,Nilah,True,6,1,10,6,SG2_79050760
100,UTILITY,Soraka,True,1,3,18,42,SG2_79050760
200,TOP,Jax,False,2,6,4,10,SG2_79050760
200,JUNGLE,Shaco,False,4,9,4,12,SG2_79050760
200,MIDDLE,Twitch,False,5,6,2,15,SG2_79050760
200,BOTTOM,Ezreal,False,1,4,2,6,SG2_79050760
200,UTILITY,Braum,False,0,6,5,26,SG2_79050760
100,TOP,Trundle,False,5,3,7,16,SG2_79183566
100,JUNGLE,LeeSin,False,7,9,14,29,SG2_79183566
100,MIDDLE,Zoe,False,9,9,6,20,SG2_79183566
100,BOTTOM,Zeri,False,8,12,7,14,SG2_79183566
100,UTILITY,Lulu,False,0,7,15,92,SG2_79183566
200,TOP,Viktor,True,1,4,9,33,SG2_79183566
200,JUNGLE,Rengar,True,5,10,12,25,SG2_79183566
200,MIDDLE,Talon,True,21,4,6,25,SG2_79183566
200,BOTTOM,Vladimir,True,7,4,12,26,SG2_79183566
200,UTILITY,Lux,True,6,8,19,86,SG2_79183566
100,TOP,DrMundo,True,4,4,6,24,SG2_79456170
100,JUNGLE,Lillia,True,4,6,21,37,SG2_79456170
100,MIDDLE,Corki,True,14,8,9,21,SG2_79456170
100,BOTTOM,Xayah,True,6,8,14,25,SG2_79456170
100,UTILITY,Neeko,True,5,7,10,114,SG2_79456170
200,TOP,Ambessa,False,10,6,6,18,SG2_79456170
200,JUNGLE,LeeSin,False,3,8,14,46,SG2_79456170
200,MIDDLE,Katarina,False,11,7,13,18,SG2_79456170
200,BOTTOM,Velkoz,False,8,4,8,18,SG2_79456170
200,UTILITY,Morgana,False,1,8,22,115,SG2_79456170
100,TOP,Aatrox,True,3,9,14,33,SG2_75512016
100,JUNGLE,MonkeyKing,True,9,7,12,33,SG2_75512016
100,MIDDLE,Syndra,True,6,10,7,19,SG2_75512016
100,BOTTOM,Lucian,True,21,8,2,27,SG2_75512016
100,UTILITY,Nami,True,0,4,29,103,SG2_75512016
200,TOP,Fiora,False,8,8,5,43,SG2_75512016
200,JUNGLE,Elise,False,6,10,16,52,SG2_75512016
200,MIDDLE,Akali,False,16,7,5,24,SG2_75512016
200,BOTTOM,Xayah,False,4,8,7,18,SG2_75512016
200,UTILITY,Poppy,False,4,6,7,119,SG2_75512016
100,TOP,Udyr,False,11,7,3,20,SG2_78803168
100,JUNGLE,Elise,False,10,4,6,32,SG2_78803168
100,MIDDLE,Smolder,False,1,10,5,14,SG2_78803168
100,BOTTOM,Sion,False,5,8,6,28,SG2_78803168
100,UTILITY,Senna,False,4,6,10,79,SG2_78803168
200,TOP,Trundle,True,5,11,2,16,SG2_78803168
200,JUNGLE,Viego,True,10,4,12,34,SG2_78803168
200,MIDDLE,Syndra,True,8,7,7,25,SG2_78803168
200,BOTTOM,Varus,True,7,5,10,19,SG2_78803168
200,UTILITY,Neeko,True,5,4,16,98,SG2_78803168
100,TOP,Vladimir,False,10,10,2,13,SG2_77902036
100,JUNGLE,Viego,False,8,10,5,25,SG2_77902036
100,MIDDLE,Ryze,False,3,6,6,10,SG2_77902036
100,BOTTOM,Ashe,False,3,9,8,17,SG2_77902036
100,UTILITY,Morgana,False,4,9,10,77,SG2_77902036
200,TOP,Yasuo,True,4,6,5,16,SG2_77902036
200,JUNGLE,MasterYi,True,24,2,9,30,SG2_77902036
200,MIDDLE,Ahri,True,7,8,12,29,SG2_77902036
200,BOTTOM,Jhin,True,7,5,13,17,SG2_77902036
200,UTILITY,Velkoz,True,2,8,11,75,SG2_77902036
100,TOP,Irelia,False,5,12,3,24,SG2_76589955
100,JUNGLE,Hecarim,False,12,10,7,17,SG2_76589955
100,MIDDLE,Lux,False,8,6,9,13,SG2_76589955
100,BOTTOM,Orianna,False,5,8,7,17,SG2_76589955
100,UTILITY,Morgana,False,6,6,16,80,SG2_76589955
200,TOP,Gangplank,True,10,5,6,22,SG2_76589955
200,JUNGLE,Talon,True,17,6,7,19,SG2_76589955
200,MIDDLE,Hwei,True,2,8,4,16,SG2_76589955
200,BOTTOM,Varus,True,11,9,11,9,SG2_76589955
200,UTILITY,Neeko,True,2,8,12,95,SG2_76589955
100,JUNGLE,Volibear,True,13,6,9,39,SG2_77306642
100,MIDDLE,Mel,True,6,8,11,39,SG2_77306642
100,UTILITY,Seraphine,True,2,7,16,123,SG2_77306642
100,BOTTOM,Ashe,True,2,6,21,30,SG2_77306642
100,TOP,Camille,True,11,8,6,22,SG2_77306642
200,BOTTOM,Senna,False,5,5,18,27,SG2_77306642
200,JUNGLE,Naafiri,False,10,10,16,27,SG2_77306642
200,MIDDLE,Ahri,False,9,8,10,41,SG2_77306642
200,TOP,Vladimir,False,8,6,8,30,SG2_77306642
200,UTILITY,Bard,False,3,5,24,145,SG2_77306642
100,TOP,Renekton,True,3,7,6,35,SG2_79127354
100,JUNGLE,Viego,True,15,11,9,58,SG2_79127354
100,MIDDLE,Kaisa,True,11,12,5,32,SG2_79127354
100,BOTTOM,Samira,True,13,14,6,28,SG2_79127354
100,UTILITY,Yuumi,True,0,9,26,74,SG2_79127354
200,TOP,Gragas,False,4,8,14,42,SG2_79127354
200,JUNGLE,Talon,False,15,10,16,33,SG2_79127354
200,MIDDLE,Leblanc,False,9,4,5,37,SG2_79127354
200,BOTTOM,Draven,False,18,10,7,25,SG2_79127354
200,UTILITY,Lux,False,7,10,26,155,SG2_79127354
100,TOP,Kayle,True,10,3,7,27,SG2_79082384
100,JUNGLE,Briar,True,5,8,7,29,SG2_79082384
100,MIDDLE,Yone,True,3,4,10,27,SG2_79082384
100,BOTTOM,Smolder,True,9,5,6,19,SG2_79082384
100,UTILITY,Lulu,True,0,6,19,98,SG2_79082384
200,TOP,Ambessa,False,0,8,5,24,SG2_79082384
200,JUNGLE,Viego,False,11,4,4,33,SG2_79082384
200,MIDDLE,Rakan,False,2,2,13,37,SG2_79082384
200,BOTTOM,Vayne,False,10,5,8,29,SG2_79082384
200,UTILITY,Milio,False,3,8,18,100,SG2_79082384
100,TOP,Riven,True,6,7,8,25,SG2_74974555
100,JUNGLE,Nasus,True,7,4,19,42,SG2_74974555
100,MIDDLE,Ryze,True,7,5,6,14,SG2_74974555
100,BOTTOM,Kaisa,True,20,10,9,11,SG2_74974555
100,UTILITY,Rakan,True,1,7,23,126,SG2_74974555
200,TOP,Yorick,False,10,7,0,19,SG2_74974555
200,JUNGLE,DrMundo,False,4,7,11,30,SG2_74974555
200,MIDDLE,Sylas,False,8,9,9,11,SG2_74974555
200,BOTTOM,Ezreal,False,11,8,2,24,SG2_74974555
200,UTILITY,Braum,False,0,10,17,101,SG2_74974555
100,TOP,Mel,True,9,9,5,11,SG2_78853633
100,JUNGLE,XinZhao,True,5,4,11,33,SG2_78853633
100,MIDDLE,Corki,True,13,5,8,20,SG2_78853633
100,BOTTOM,Smolder,True,6,3,10,16,SG2_78853633
100,UTILITY,Sona,True,2,5,21,78,SG2_78853633
200,TOP,Camille,False,8,9,5,29,SG2_78853633
200,JUNGLE,Talon,False,10,7,3,29,SG2_78853633
200,MIDDLE,Ryze,False,0,5,9,25,SG2_78853633
200,BOTTOM,Tristana,False,8,6,3,23,SG2_78853633
200,UTILITY,Soraka,False,0,8,18,69,SG2_78853633
100,TOP,Trundle,True,4,2,3,24,SG2_78399166
100,JUNGLE,Elise,True,10,4,9,28,SG2_78399166
100,MIDDLE,Lux,True,7,1,7,29,SG2_78399166
100,BOTTOM,Smolder,True,2,3,8,17,SG2_78399166
100,UTILITY,Shaco,True,3,1,8,87,SG2_78399166
200,TOP,Irelia,False,2,6,3,14,SG2_78399166
200,JUNGLE,Zed,False,3,9,2,38,SG2_78399166
200,MIDDLE,TwistedFate,False,1,5,3,19,SG2_78399166
200,BOTTOM,Kaisa,False,4,2,2,18,SG2_78399166
200,UTILITY,Zoe,False,1,4,4,86,SG2_78399166
100,TOP,Jayce,True,11,2,8,15,SG2_78501509
100,JUNGLE,Zac,True,2,5,14,14,SG2_78501509
100,MIDDLE,Galio,True,2,3,17,21,SG2_78501509
100,BOTTOM,Kaisa,True,14,4,9,27,SG2_78501509
100,UTILITY,Janna,True,4,2,19,82,SG2_78501509
200,TOP,TahmKench,False,0,7,3,13,SG2_78501509
200,JUNGLE,Viego,False,7,6,5,29,SG2_78501509
200,MIDDLE,AurelionSol,False,6,5,6,25,SG2_78501509
200,BOTTOM,Sivir,False,3,9,6,22,SG2_78501509
200,UTILITY,Zilean,False,0,6,10,86,SG2_78501509
100,TOP,Riven,True,8,8,2,14,SG2_79076890
100,JUNGLE,Lillia,True,17,0,11,40,SG2_79076890
100,MIDDLE,Ryze,True,9,7,3,16,SG2_79076890
100,BOTTOM,Smolder,True,10,8,9,12,SG2_79076890
100,UTILITY,Rakan,True,2,3,28,69,SG2_79076890
200,TOP,Renekton,False,6,5,2,18,SG2_79076890
200,JUNGLE,Trundle,False,5,6,2,25,SG2_79076890
200,MIDDLE,Hwei,False,2,12,2,19,SG2_79076890
200,BOTTOM,Kalista,False,7,10,3,18,SG2_79076890
200,UTILITY,Sylas,False,5,13,5,77,SG2_79076890
100,TOP,Aatrox,True,12,6,6,22,SG2_76757821
100,JUNGLE,Gwen,True,11,4,6,41,SG2_76757821
100,MIDDLE,Ivern,True,2,2,26,33,SG2_76757821
100,BOTTOM,Xayah,True,10,10,12,18,SG2_76757821
100,UTILITY,Singed,True,2,6,26,86,SG2_76757821
200,TOP,Mordekaiser,False,5,10,6,19,SG2_76757821
200,JUNGLE,Poppy,False,7,4,9,23,SG2_76757821
200,MIDDLE,TwistedFate,False,3,5,9,17,SG2_76757821
200,BOTTOM,Kaisa,False,13,8,5,23,SG2_76757821
200,UTILITY,Nautilus,False,0,10,12,95,SG2_76757821
100,TOP,Kayle,False,2,8,1,7,SG2_79398226
100,JUNGLE,Rammus,False,0,11,4,15,SG2_79398226
100,MIDDLE,Ahri,False,2,8,0,7,SG2_79398226
100,BOTTOM,Caitlyn,False,5,9,2,8,SG2_79398226
100,UTILITY,Lulu,False,1,7,6,39,SG2_79398226
200,TOP,Briar,True,6,2,1,15,SG2_79398226
200,JUNGLE,Diana,True,14,2,5,18,SG2_79398226
200,MIDDLE,Ekko,True,14,0,1,13,SG2_79398226
200,BOTTOM,Ezreal,True,9,4,6,8,SG2_79398226
200,UTILITY,Nami,True,0,2,14,45,SG2_79398226
100,TOP,Camille,False,7,8,6,9,SG2_79271218
100,JUNGLE,RekSai,False,7,6,5,30,SG2_79271218
100,MIDDLE,TwistedFate,False,3,7,5,12,SG2_79271218
100,BOTTOM,Ezreal,False,7,6,3,24,SG2_79271218
100,UTILITY,Bard,False,1,5,13,68,SG2_79271218
200,TOP,Ornn,True,3,8,12,17,SG2_79271218
200,JUNGLE,LeeSin,True,2,7,7,16,SG2_79271218
200,MIDDLE,Ekko,True,14,2,8,22,SG2_79271218
200,BOTTOM,Tristana,True,12,2,5,11,SG2_79271218
200,UTILITY,Nautilus,True,1,6,15,79,SG2_79271218
100,TOP,DrMundo,True,5,3,5,9,SG2_78823618
100,JUNGLE,Poppy,True,1,4,9,21,SG2_78823618
100,MIDDLE,Leblanc,True,11,1,10,22,SG2_78823618
100,BOTTOM,Aphelios,True,8,2,7,14,SG2_78823618
100,UTILITY,Milio,True,3,0,16,55,SG2_78823618
200,TOP,Riven,False,3,5,2,12,SG2_78823618
200,JUNGLE,Kindred,False,1,7,5,20,SG2_78823618
200,MIDDLE,Lux,False,4,5,2,16,SG2_78823618
200,BOTTOM,Lucian,False,2,8,1,10,SG2_78823618
200,UTILITY,Yuumi,False,0,3,5,45,SG2_78823618
100,TOP,Nasus,False,5,7,5,14,SG2_78521296
100,JUNGLE,MasterYi,False,11,8,3,26,SG2_78521296
100,MIDDLE,Lux,False,4,5,3,27,SG2_78521296
100,BOTTOM,Kaisa,False,7,7,5,16,SG2_78521296
100,UTILITY,Morgana,False,1,9,11,78,SG2_78521296
200,TOP,Sett,True,7,7,6,19,SG2_78521296
200,JUNGLE,Zed,True,12,3,12,20,SG2_78521296
200,MIDDLE,Hwei,True,8,3,8,19,SG2_78521296
200,BOTTOM,Zeri,True,8,8,9,22,SG2_78521296
200,UTILITY,Lulu,True,1,7,25,74,SG2_78521296
100,TOP,Ambessa,True,10,7,8,14,SG2_79292725
100,JUNGLE,MonkeyKing,True,3,1,6,19,SG2_79292725
100,MIDDLE,Sylas,True,11,6,4,15,SG2_79292725
100,BOTTOM,Smolder,True,12,3,7,10,SG2_79292725
100,UTILITY,Milio,True,0,1,20,43,SG2_79292725
200,TOP,Renekton,False,3,7,6,12,SG2_79292725
200,JUNGLE,Belveth,False,4,6,5,17,SG2_79292725
200,MIDDLE,Katarina,False,5,9,7,21,SG2_79292725
200,BOTTOM,Vayne,False,4,10,6,11,SG2_79292725
200,UTILITY,Janna,False,2,4,12,37,SG2_79292725
100,TOP,Aatrox,False,4,9,7,10,SG2_78778571
100,JUNGLE,Darius,False,2,7,6,22,SG2_78778571
100,MIDDLE,Ahri,False,7,4,3,26,SG2_78778571
100,BOTTOM,Kaisa,False,3,7,7,9,SG2_78778571
100,UTILITY,Senna,False,2,7,10,52,SG2_78778571
200,TOP,Camille,True,6,3,17,15,SG2_78778571
200,JUNGLE,Ekko,True,20,2,5,24,SG2_78778571
200,MIDDLE,Velkoz,True,7,5,6,23,SG2_78778571
200,BOTTOM,Smolder,True,1,5,14,14,SG2_78778571
200,UTILITY,Lulu,True,0,3,20,70,SG2_78778571
100,TOP,Yorick,True,0,3,2,8,SG2_78035736
100,JUNGLE,Hecarim,True,7,2,7,14,SG2_78035736
100,MIDDLE,Cassiopeia,True,11,3,2,11,SG2_78035736
100,BOTTOM,Ezreal,True,5,1,6,12,SG2_78035736
100,UTILITY,Lux,True,1,1,10,37,SG2_78035736
200,TOP,Ornn,False,4,3,1,7,SG2_78035736
200,JUNGLE,Kayn,False,1,5,3,19,SG2_78035736
200,MIDDLE,Smolder,False,1,4,1,9,SG2_78035736
200,BOTTOM,Aphelios,False,4,7,0,7,SG2_78035736
200,UTILITY,Karma,False,0,5,3,21,SG2_78035736
100,TOP,Camille,True,8,1,3,16,SG2_78585670
100,JUNGLE,JarvanIV,True,3,0,18,29,SG2_78585670
100,MIDDLE,Mel,True,14,2,2,14,SG2_78585670
100,BOTTOM,Lucian,True,8,9,4,19,SG2_78585670
100,UTILITY,Nami,True,0,4,18,58,SG2_78585670
200,TOP,Yone,False,1,5,1,10,SG2_78585670
200,JUNGLE,Rengar,False,3,9,0,15,SG2_78585670
200,MIDDLE,Irelia,False,2,8,1,13,SG2_78585670
200,BOTTOM,Ezreal,False,8,6,3,8,SG2_78585670
200,UTILITY,Soraka,False,2,5,11,42,SG2_78585670
100,TOP,Urgot,True,10,2,11,28,SG2_77568285
100,JUNGLE,JarvanIV,True,5,7,15,17,SG2_77568285
100,MIDDLE,Vladimir,True,5,4,8,6,SG2_77568285
100,BOTTOM,Smolder,True,7,7,11,19,SG2_77568285
100,UTILITY,Rell,True,4,7,17,71,SG2_77568285
200,TOP,Singed,False,2,8,6,19,SG2_77568285
200,JUNGLE,MonkeyKing,False,2,5,4,32,SG2_77568285
200,BOTTOM,Akali,False,12,5,3,16,SG2_77568285
200,MIDDLE,Vayne,False,9,8,10,14,SG2_77568285
200,UTILITY,Yuumi,False,2,6,18,55,SG2_77568285
100,TOP,Yorick,False,0,7,0,18,SG2_79408663
100,JUNGLE,MonkeyKing,False,13,10,6,21,SG2_79408663
100,MIDDLE,JarvanIV,False,3,10,12,20,SG2_79408663
100,BOTTOM,Taliyah,False,0,12,7,17,SG2_79408663
100,UTILITY,Veigar,False,5,9,6,73,SG2_79408663
200,TOP,Nasus,True,5,0,10,25,SG2_79408663
200,JUNGLE,Aatrox,True,12,6,8,18,SG2_79408663
200,MIDDLE,Hwei,True,8,6,15,17,SG2_79408663
200,BOTTOM,MissFortune,True,22,4,6,20,SG2_79408663
200,UTILITY,Blitzcrank,True,1,5,28,67,SG2_79408663
100,TOP,Vladimir,False,3,5,5,12,SG2_79124715
100,JUNGLE,Graves,False,6,8,5,24,SG2_79124715
100,MIDDLE,Ezreal,False,1,6,2,12,SG2_79124715
100,BOTTOM,Jinx,False,3,4,3,15,SG2_79124715
100,UTILITY,Sona,False,1,5,5,64,SG2_79124715
200,TOP,Irelia,True,4,7,5,9,SG2_79124715
200,JUNGLE,Nidalee,True,4,2,7,35,SG2_79124715
200,MIDDLE,Diana,True,12,2,2,25,SG2_79124715
200,BOTTOM,Ashe,True,5,0,7,27,SG2_79124715
200,UTILITY,Leona,True,2,3,8,81,SG2_79124715
100,TOP,KSante,False,2,8,7,31,SG2_79247794
100,JUNGLE,Naafiri,False,17,6,8,25,SG2_79247794
100,MIDDLE,Velkoz,False,7,6,10,23,SG2_79247794
100,BOTTOM,Xayah,False,9,6,6,21,SG2_79247794
100,UTILITY,Braum,False,2,8,19,93,SG2_79247794
200,TOP,Vayne,True,5,6,7,14,SG2_79247794
200,JUNGLE,Viego,True,6,10,14,35,SG2_79247794
200,MIDDLE,Yone,True,7,4,9,15,SG2_79247794
200,BOTTOM,Kaisa,True,14,8,11,38,SG2_79247794
200,UTILITY,Rakan,True,2,10,23,103,SG2_79247794
100,TOP,Urgot,True,7,4,7,20,SG2_79433026
100,JUNGLE,Kindred,True,16,6,9,33,SG2_79433026
100,MIDDLE,Ahri,True,9,1,10,25,SG2_79433026
100,BOTTOM,Lux,True,7,2,15,11,SG2_79433026
100,UTILITY,Elise,True,5,0,22,78,SG2_79433026
200,TOP,DrMundo,False,2,6,2,15,SG2_79433026
200,JUNGLE,Gwen,False,5,11,3,33,SG2_79433026
200,MIDDLE,Kassadin,False,2,10,2,11,SG2_79433026
200,BOTTOM,Ashe,False,1,10,4,18,SG2_79433026
200,UTILITY,Neeko,False,3,7,3,61,SG2_79433026
100,TOP,Poppy,True,9,0,1,10,SG2_77460168
100,JUNGLE,Kindred,True,11,3,4,15,SG2_77460168
100,MIDDLE,Lux,True,5,3,3,16,SG2_77460168
100,BOTTOM,Senna,True,3,0,8,12,SG2_77460168
100,UTILITY,Karma,True,1,1,9,58,SG2_77460168
200,TOP,Cassiopeia,False,0,4,1,9,SG2_77460168
200,JUNGLE,DrMundo,False,2,9,1,23,SG2_77460168
200,MIDDLE,Yone,False,1,5,3,6,SG2_77460168
200,BOTTOM,Hwei,False,0,6,2,6,SG2_77460168
200,UTILITY,Zilean,False,4,5,1,33,SG2_77460168
100,TOP,Singed,False,0,2,0,5,SG2_78805814
100,JUNGLE,LeeSin,False,5,3,1,21,SG2_78805814
100,MIDDLE,TwistedFate,False,0,1,3,12,SG2_78805814
100,BOTTOM,Jhin,False,1,4,2,13,SG2_78805814
100,UTILITY,Karma,False,0,5,2,48,SG2_78805814
200,TOP,Shen,True,2,0,5,9,SG2_78805814
200,JUNGLE,Ivern,True,1,2,7,22,SG2_78805814
200,MIDDLE,Ahri,True,4,3,2,13,SG2_78805814
200,BOTTOM,Lucian,True,5,0,4,19,SG2_78805814
200,UTILITY,Lulu,True,3,1,4,31,SG2_78805814
100,TOP,KSante,True,6,3,6,16,SG2_78606277
100,JUNGLE,MonkeyKing,True,8,5,8,27,SG2_78606277
100,MIDDLE,Xerath,True,8,3,12,12,SG2_78606277
100,BOTTOM,Ezreal,True,8,6,8,15,SG2_78606277
100,UTILITY,Caitlyn,True,6,7,12,78,SG2_78606277
200,TOP,Yorick,False,0,7,2,19,SG2_78606277
200,JUNGLE,Pantheon,False,4,9,8,25,SG2_78606277
200,MIDDLE,Mel,False,16,6,1,11,SG2_78606277
200,BOTTOM,Sivir,False,4,6,6,31,SG2_78606277
200,UTILITY,Nami,False,0,8,16,66,SG2_78606277
100,TOP,Gragas,False,5,2,6,14,SG2_79225628
100,JUNGLE,Nunu,False,3,9,17,10,SG2_79225628
100,MIDDLE,Ahri,False,8,6,9,12,SG2_79225628
100,BOTTOM,Kaisa,False,8,7,8,11,SG2_79225628
100,UTILITY,LeeSin,False,1,7,16,105,SG2_79225628
200,TOP,Aatrox,True,3,3,5,16,SG2_79225628
200,JUNGLE,XinZhao,True,10,6,9,20,SG2_79225628
200,MIDDLE,Sylas,True,7,6,12,30,SG2_79225628
200,BOTTOM,Ezreal,True,6,5,15,10,SG2_79225628
200,UTILITY,Sona,True,5,5,20,66,SG2_79225628
100,TOP,Kled,False,1,9,3,22,SG2_79450334
100,JUNGLE,Viego,False,10,4,7,30,SG2_79450334
100,MIDDLE,Ahri,False,3,8,9,11,SG2_79450334
100,BOTTOM,Jhin,False,4,10,9,24,SG2_79450334
100,UTILITY,Morgana,False,5,9,12,80,SG2_79450334
200,TOP,Garen,True,15,2,7,28,SG2_79450334
200,JUNGLE,Graves,True,10,4,11,23,SG2_79450334
200,MIDDLE,Sylas,True,8,6,14,13,SG2_79450334
200,BOTTOM,Draven,True,6,6,8,32,SG2_79450334
200,UTILITY,Thresh,True,1,5,19,96,SG2_79450334
100,TOP,Aatrox,False,5,10,1,17,SG2_78570918
100,JUNGLE,Zed,False,1,5,7,26,SG2_78570918
100,MIDDLE,Aurora,False,7,7,1,13,SG2_78570918
100,BOTTOM,Zeri,False,0,6,8,10,SG2_78570918
100,UTILITY,Alistar,False,1,12,6,83,SG2_78570918
200,TOP,Ornn,True,7,2,11,17,SG2_78570918
200,JUNGLE,XinZhao,True,10,4,9,19,SG2_78570918
200,MIDDLE,Sylas,True,4,4,12,29,SG2_78570918
200,BOTTOM,Jinx,True,7,1,12,16,SG2_78570918
200,UTILITY,Pantheon,True,12,3,8,67,SG2_78570918
100,TOP,Jax,False,10,5,8,44,SG2_79371252
100,JUNGLE,Zyra,False,8,9,16,48,SG2_79371252
100,MIDDLE,Seraphine,False,6,11,18,46,SG2_79371252
100,BOTTOM,Varus,False,16,13,7,22,SG2_79371252
100,UTILITY,Neeko,False,6,12,14,156,SG2_79371252
200,TOP,Shen,True,8,11,16,38,SG2_79371252
200,JUNGLE,Rammus,True,11,6,28,38,SG2_79371252
200,MIDDLE,Lux,True,12,8,21,21,SG2_79371252
200,BOTTOM,Hwei,True,8,11,17,41,SG2_79371252
200,UTILITY,Senna,True,11,10,22,97,SG2_79371252
100,TOP,Darius,True,8,5,3,9,SG2_79420466
100,JUNGLE,Shyvana,True,10,2,6,26,SG2_79420466
100,MIDDLE,Ryze,True,5,8,4,13,SG2_79420466
100,BOTTOM,Lucian,True,9,4,8,21,SG2_79420466
100,UTILITY,Thresh,True,2,8,17,57,SG2_79420466
200,TOP,Yasuo,False,4,10,1,7,SG2_79420466
200,JUNGLE,LeeSin,False,9,6,8,33,SG2_79420466
200,MIDDLE,Aurora,False,3,7,9,29,SG2_79420466
200,BOTTOM,Samira,False,9,4,5,10,SG2_79420466
200,UTILITY,Lux,False,2,7,13,57,SG2_79420466
100,TOP,Aatrox,False,6,4,2,8,SG2_79097187
100,JUNGLE,MonkeyKing,False,1,9,2,16,SG2_79097187
100,MIDDLE,Leblanc,False,0,6,2,16,SG2_79097187
100,BOTTOM,Samira,False,4,13,2,13,SG2_79097187
100,UTILITY,Nautilus,False,2,5,4,34,SG2_79097187
200,TOP,DrMundo,True,0,7,4,5,SG2_79097187
200,JUNGLE,Shaco,True,10,0,11,17,SG2_79097187
200,MIDDLE,Viktor,True,7,2,10,6,SG2_79097187
200,BOTTOM,Senna,True,13,4,12,10,SG2_79097187
200,UTILITY,Poppy,True,7,2,22,60,SG2_79097187
100,TOP,Kayn,True,6,5,5,31,SG2_78526381
100,JUNGLE,Zed,True,10,3,9,20,SG2_78526381
100,MIDDLE,Viktor,True,4,3,11,22,SG2_78526381
100,BOTTOM,Lucian,True,7,4,11,21,SG2_78526381
100,UTILITY,Nami,True,1,3,21,63,SG2_78526381
200,TOP,Ornn,False,5,5,4,14,SG2_78526381
200,JUNGLE,DrMundo,False,4,5,1,29,SG2_78526381
200,MIDDLE,Leblanc,False,5,7,5,18,SG2_78526381
200,BOTTOM,Caitlyn,False,4,5,6,18,SG2_78526381
200,UTILITY,Braum,False,0,7,8,55,SG2_78526381
100,TOP,Gangplank,True,0,0,0,0,SG2_77075046
100,JUNGLE,Nunu,True,1,0,0,0,SG2_77075046
100,MIDDLE,Syndra,True,1,0,0,0,SG2_77075046
100,BOTTOM,Samira,True,0,1,1,1,SG2_77075046
100,UTILITY,Leona,True,0,0,1,0,SG2_77075046
200,JUNGLE,Vi,False,0,0,0,1,SG2_77075046
200,MIDDLE,KSante,False,0,1,0,0,SG2_77075046
200,BOTTOM,Kaisa,False,0,1,1,0,SG2_77075046
200,UTILITY,Elise,False,1,0,0,1,SG2_77075046
100,TOP,Fiora,True,2,4,1,19,SG2_78213420
100,JUNGLE,Kayn,True,15,3,5,21,SG2_78213420
100,MIDDLE,Aurora,True,3,2,10,12,SG2_78213420
100,BOTTOM,Kaisa,True,3,2,8,14,SG2_78213420
100,UTILITY,Elise,True,5,1,6,60,SG2_78213420
200,TOP,DrMundo,False,3,5,3,12,SG2_78213420
200,JUNGLE,Ekko,False,3,8,3,22,SG2_78213420
200,MIDDLE,Hwei,False,3,4,5,14,SG2_78213420
200,BOTTOM,Tristana,False,3,7,1,24,SG2_78213420
200,UTILITY,Senna,False,0,4,7,61,SG2_78213420
100,TOP,Yasuo,False,2,9,4,19,SG2_78406681
100,JUNGLE,Zed,False,11,8,6,29,SG2_78406681
100,MIDDLE,Galio,False,7,4,7,12,SG2_78406681
100,BOTTOM,Jhin,False,1,6,6,18,SG2_78406681
100,UTILITY,Karma,False,2,9,3,60,SG2_78406681
200,TOP,Camille,True,10,6,9,14,SG2_78406681
200,JUNGLE,Ivern,True,3,5,19,33,SG2_78406681
200,MIDDLE,Viktor,True,2,4,7,23,SG2_78406681
200,BOTTOM,Kaisa,True,12,6,8,23,SG2_78406681
200,UTILITY,Leblanc,True,9,3,18,95,SG2_78406681
100,TOP,Gnar,True,8,4,6,25,SG2_78382455
100,JUNGLE,Rengar,True,6,7,7,22,SG2_78382455
100,MIDDLE,Hwei,True,6,6,13,16,SG2_78382455
100,BOTTOM,Kaisa,True,10,5,6,37,SG2_78382455
100,UTILITY,Janna,True,0,4,21,95,SG2_78382455
200,TOP,Mordekaiser,False,1,8,7,5,SG2_78382455
200,JUNGLE,Amumu,False,4,8,7,18,SG2_78382455
200,MIDDLE,AurelionSol,False,13,6,8,17,SG2_78382455
200,BOTTOM,Sivir,False,1,4,13,40,SG2_78382455
200,UTILITY,Neeko,False,7,4,8,97,SG2_78382455
100,TOP,Kayle,True,7,2,7,35,SG2_79103124
100,JUNGLE,Nocturne,True,4,1,16,21,SG2_79103124
100,MIDDLE,Orianna,True,6,4,3,21,SG2_79103124
100,BOTTOM,Jhin,True,11,2,7,18,SG2_79103124
